ID,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a40,a41,a42,a43,a44,a45,a46,a47,a48,a49,a50,a51,a52,a53,a54,a55,a56,a_cosv1,a_cosv2,a_cosv3,a_cosv4,a_cosv5,a_cosv6,a_cosv7,a_cosv8,a_cosv9,a_cosv10,a_cosv11,a_cosv12,a_cosv13,a_cosv14,a_cosv15,a_cosv16,a_cosv17,a_cosv18,a_cosv19,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,s1,s2,s3,s4,s5,a_sum_1,a_sum_2,a_sum_3,a_sum_4,b_sum_1,b_sum_2,b_sum_3,b_sum_4,b_sum_5,b_sum_6,c_sum_1,c_sum_2,c_sum_3,c_sum_4,c_sum_5,u_sum_1,u_sum_2,t_sum_1,t_sum_2,s_sum_1
81796023,Мужчина,42,Город с численностью от 50 тысяч до 100 тысяч,Два и более высших и/или научная степень,20 + лет,0-1 года,Производство;,1000+ человек,слесарь,45,30 000 — 60 000,Нет,7,7,7,7,1,7,7,7,7,7,7,4,6,7,7,5,3,4,7,4,4,6,7,4,7,7,7,7,7,7,7,4,7,6,3,6,7,7,5,2,7,7,7,5,6,6,3,6,4,7,5,5,7,4,7,7,5,7,6,6,4,4,7,2,1,4,5,2,4,7,7,5,6,5,5,2,3,3,3,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,3,2,1,3,3,4,2,2,4,4,4,3,4,5,5,5,4,3,5,5,4,5,5,3,5,4,5,1,1,1,5,2,2,2,3,3,3,6,5,4,4,7,7,4,6,4,6,6,6,6,5,6,6,7,5,109,97,107,107,17,19,12,20,9,11,15,19,12,14,22,10,13,37,34,29
81795826,Мужчина,46,Город с численностью от 100 тысяч до 500 тысяч,Неоконченное высшее,3-5 лет,0-1 года,Производство;,До 500 человек,Аппаратчик,100,30 000 — 60 000,Затрудняюсь ответить,5,5,5,6,3,5,4,4,7,7,3,3,5,6,4,4,5,5,4,6,7,6,5,3,5,4,7,4,4,4,2,1,4,4,4,4,3,4,4,2,4,4,4,3,5,7,5,4,5,3,2,4,4,4,3,4,1,4,3,4,2,2,4,4,1,1,2,1,2,3,5,4,2,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,2,3,2,2,2,2,3,2,2,2,3,4,3,4,4,4,4,5,3,3,5,4,4,4,3,4,3,5,3,2,2,4,4,2,3,4,3,4,4,5,5,5,4,5,6,6,4,5,4,4,5,4,5,6,5,6,6,76,83,60,71,17,15,8,13,8,9,14,17,11,12,18,14,18,36,26,28
81795766,Женщина,52,Город с численностью жителей миллион и более человек,Высшее,20 + лет,20 + лет,Медицина;,До 500 человек,врач,50,60 000 — 100 000,Нет,5,5,5,2,4,4,5,5,4,3,6,5,5,5,4,6,3,4,4,5,3,6,5,5,5,3,3,6,4,4,5,3,4,3,5,4,6,5,4,5,3,4,5,3,5,5,5,4,5,4,4,2,5,3,5,5,5,4,4,2,5,5,5,5,5,6,5,4,6,5,6,4,5,5,5,3,1,3,2,4,4,2,2,2,2,4,3,2,3,3,3,2,2,4,3,2,2,4,2,2,3,3,2,2,2,4,4,3,2,3,1,4,4,3,3,3,5,3,5,4,3,3,1,2,2,2,3,3,3,3,4,4,5,4,4,4,5,5,5,5,5,4,4,4,4,4,4,5,4,78,87,85,85,17,12,8,14,11,10,10,12,9,9,20,10,16,31,27,21
81795660,Женщина,47,Москва,Высшее,20 + лет,20 + лет,Обслуживание;,До 50 человек,делопроизводитель,80,15 000 — 30 000,Да,5,6,4,5,4,6,5,4,4,5,4,5,4,6,5,4,4,3,4,4,5,3,5,5,5,5,5,4,5,5,5,5,4,5,4,3,5,3,6,3,5,5,6,5,4,5,5,5,4,4,2,4,4,5,4,5,4,6,5,5,5,4,6,3,6,1,2,3,5,2,7,3,2,6,5,3,2,3,3,3,2,2,3,3,3,2,2,2,2,2,3,4,3,2,4,2,1,3,2,3,2,2,1,1,1,1,3,4,2,2,2,2,3,3,3,2,3,4,3,3,3,3,3,4,3,3,4,3,4,4,2,6,5,5,6,5,5,6,3,5,3,5,4,5,4,4,3,4,2,86,83,79,85,16,13,6,14,10,9,4,11,7,8,16,16,17,38,25,17
81795626,Женщина,27,Город с численностью от 100 тысяч до 500 тысяч,Высшее,3-5 лет,3-5 лет,Другое,До 500 человек,Химик-технолог,7500,15 000 — 30 000,Нет,5,5,5,2,4,6,6,5,4,4,6,5,5,5,6,5,2,2,5,6,4,2,4,5,5,4,3,4,6,5,4,5,3,2,6,3,7,4,5,5,4,4,5,4,4,5,5,4,6,5,5,5,7,2,4,6,3,5,6,5,4,4,5,5,5,4,6,3,6,5,6,5,6,6,6,2,4,3,4,4,4,2,3,4,4,4,3,3,4,3,4,4,3,4,2,3,3,4,4,4,2,4,2,4,4,1,3,4,3,4,3,4,4,5,5,4,3,3,4,1,3,3,3,2,2,3,4,3,2,4,4,3,5,6,5,3,7,3,3,3,6,6,5,6,2,2,2,3,3,85,81,87,96,21,17,10,18,12,14,11,14,11,14,14,13,17,32,29,12
81795594,Женщина,55,Город с численностью от 500 тысяч до 950 тысяч,Неоконченное высшее,15-20 лет,15-20 лет,Образование;,До 50 человек,учитель,10,15 000 — 30 000,Нет,7,7,5,3,2,7,7,7,7,7,5,1,7,7,2,7,1,4,7,7,1,7,2,7,7,7,6,7,7,7,1,2,7,7,6,1,7,6,2,2,7,7,7,6,7,7,5,7,6,7,7,7,2,6,1,7,2,1,7,7,2,1,4,3,7,5,7,3,7,6,2,2,7,4,5,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,3,3,3,4,4,3,3,3,4,4,1,3,5,5,5,5,5,5,3,4,4,1,3,5,4,5,5,5,5,5,5,1,1,1,1,1,1,1,2,2,1,2,6,5,5,2,2,7,6,6,7,6,6,6,5,6,7,7,7,91,92,99,102,23,19,12,17,13,12,20,17,8,14,25,5,7,29,37,32
81795579,Женщина,50,Город с численностью от 50 тысяч до 100 тысяч,Среднее общее (11 классов),20 + лет,5-10 лет,Торговля;,До 50 человек,продавец,100,15 000 — 30 000,Да,7,5,5,3,5,7,5,7,7,7,6,4,5,4,6,6,4,1,5,6,7,5,5,5,5,2,4,5,4,6,2,5,3,4,4,4,5,6,7,4,4,4,4,4,4,3,7,5,3,5,4,4,4,4,5,4,5,6,5,5,4,7,6,3,7,1,4,6,5,3,6,4,5,6,2,2,2,4,3,2,2,3,2,2,2,2,2,3,3,3,3,3,2,2,1,3,3,3,2,3,3,2,4,3,2,3,3,5,3,3,2,4,4,4,4,5,5,4,2,2,4,1,1,1,1,1,2,1,2,2,3,5,5,5,3,4,5,2,5,5,6,5,4,4,3,3,3,3,3,98,89,85,83,15,11,8,13,10,10,12,14,10,13,17,5,10,29,29,15
81795500,Женщина,28,Москва,Среднее общее (11 классов),5-10 лет,5-10 лет,Другое,До 500 человек,музыкант,80,150 000 — 200 000,Нет,7,7,6,6,3,6,5,6,7,7,6,6,6,5,4,5,5,2,7,5,5,4,6,5,7,4,5,6,6,6,6,4,4,6,2,1,7,7,6,1,6,6,6,5,5,4,3,5,5,6,7,7,2,3,2,7,2,4,4,6,3,1,6,4,4,2,2,6,4,3,7,2,6,1,3,2,4,3,3,3,3,4,4,3,4,4,1,4,2,3,3,3,4,3,2,2,2,2,3,2,2,2,5,5,5,5,5,4,5,5,5,3,5,5,4,5,5,5,5,3,5,1,1,1,1,1,1,1,1,4,4,5,6,5,4,5,6,4,4,3,6,4,3,6,1,4,2,4,2,97,86,89,86,18,19,7,16,8,9,20,19,13,14,23,5,11,35,26,13
81795345,Мужчина,51,Москва,Среднее общее (11 классов),20 + лет,20 + лет,Транспорт;,1000+ человек,электромеханик,40,60 000 — 100 000,Нет,7,7,6,7,4,7,7,7,7,7,4,7,7,7,7,7,4,7,6,7,6,3,5,5,6,5,6,6,7,6,6,4,5,7,4,1,5,5,5,2,5,5,7,5,7,7,4,4,4,7,7,5,4,6,4,7,4,4,7,7,3,2,4,5,4,1,2,5,3,5,7,4,4,3,4,3,4,3,3,4,3,3,4,4,4,3,4,3,4,3,3,3,4,4,3,3,1,4,4,3,2,2,5,5,5,4,4,3,5,5,4,4,5,5,5,5,5,4,3,5,4,3,1,2,1,1,1,3,1,3,3,4,7,4,1,3,4,2,7,6,6,4,4,7,4,5,4,5,3,109,97,88,100,20,18,11,17,11,11,19,17,13,15,21,8,11,25,34,21
81795320,Мужчина,32,Город с численностью жителей миллион и более человек,Высшее,10-15 лет,3-5 лет,Медицина;,До 500 человек,врач,80,30 000 — 60 000,Да,7,7,7,6,6,7,7,7,6,6,6,4,6,6,6,6,1,5,6,7,7,4,7,6,7,4,4,6,6,6,4,7,5,5,6,2,6,6,5,4,6,6,6,6,6,7,5,4,5,6,7,6,6,4,5,7,3,6,7,7,6,4,6,6,6,6,6,6,6,6,7,6,6,6,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,3,3,3,3,3,3,4,4,3,3,2,4,3,4,4,4,4,4,4,4,3,2,2,3,2,2,1,3,2,4,4,5,6,6,5,6,5,5,6,5,5,5,5,6,3,5,4,5,2,111,104,104,109,22,20,12,20,14,14,12,14,9,12,19,11,14,38,32,19
81795246,Женщина,30,Город с численностью жителей миллион и более человек,Высшее,3-5 лет,3-5 лет,Медицина;,До 500 человек,врач,100,30 000 — 60 000,Нет,4,4,5,3,3,5,4,4,6,3,5,5,5,4,4,4,3,3,5,6,4,3,5,6,5,5,4,5,5,5,3,5,3,3,5,4,3,5,5,5,5,5,4,4,5,5,4,2,5,5,4,5,5,3,5,5,5,5,5,5,4,5,5,4,6,5,2,4,3,5,5,5,6,5,5,2,2,4,4,2,3,4,3,4,4,4,4,4,4,4,4,4,4,4,2,2,4,4,4,2,4,4,4,4,4,4,3,3,3,2,3,2,1,4,4,3,4,4,4,4,3,3,2,2,3,2,2,1,3,4,4,5,5,6,6,6,6,6,3,3,4,3,3,6,4,4,3,4,3,80,86,80,87,17,19,12,20,12,14,16,11,6,11,19,12,14,40,22,18
81795216,Женщина,40,Город с численностью от 100 тысяч до 500 тысяч,Высшее,10-15 лет,10-15 лет,Логистика;,До 50 человек,специалист,100,30 000 — 60 000,Нет,6,7,7,3,1,3,4,3,3,3,6,4,7,1,7,5,1,4,2,6,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,2,7,7,7,6,7,3,4,7,1,3,1,1,3,7,1,7,7,1,7,7,1,7,3,2,4,1,7,7,7,1,1,1,7,5,7,3,1,1,2,2,4,2,2,1,3,3,3,4,3,2,3,2,4,3,1,4,4,4,2,2,1,2,1,1,4,2,5,5,5,3,5,5,5,5,4,3,4,5,5,5,3,3,2,2,3,2,2,4,1,5,1,1,1,1,5,7,7,5,7,7,7,7,2,7,6,7,5,3,1,1,1,1,1,74,86,109,71,14,15,9,16,7,8,18,20,11,15,13,14,9,47,30,5
81795035,Женщина,35,Город с численностью от 500 тысяч до 950 тысяч,Высшее,10-15 лет,1-3 года,Логистика;,1000+ человек,инженер,70,200 000 — 400 000,Да,6,7,7,7,6,3,5,5,6,7,3,2,2,2,6,4,4,6,7,4,6,6,6,4,5,6,6,4,5,6,6,4,4,6,4,7,6,5,5,1,5,6,6,2,5,6,5,4,3,6,5,2,2,4,4,4,5,2,4,6,2,1,5,5,4,5,6,4,4,3,7,4,4,4,2,2,3,3,2,2,3,2,3,3,3,2,3,2,3,2,3,2,4,4,2,2,1,4,3,2,1,2,3,3,3,3,3,3,4,3,4,4,5,5,4,4,3,5,4,5,5,2,1,1,2,1,1,1,1,2,4,3,2,1,3,3,5,5,4,7,5,5,5,5,4,5,5,7,3,85,92,91,79,15,13,8,15,9,8,12,13,13,13,22,7,9,22,31,24
81794976,Мужчина,49,Город с численностью жителей миллион и более человек,Высшее,20 + лет,10-15 лет,Производство;,До 500 человек,гл.энергетик,70,100 000 — 150 000,Затрудняюсь ответить,7,7,7,7,6,7,7,7,7,7,7,6,7,7,7,7,3,2,7,7,7,7,7,7,7,7,7,6,7,7,7,6,7,7,4,7,7,7,7,4,4,7,7,7,7,7,7,5,4,7,7,7,7,5,7,7,2,4,7,7,4,1,5,7,4,4,5,4,7,6,7,7,7,5,4,2,2,4,2,2,4,3,3,3,2,4,2,1,4,4,4,3,3,4,2,1,1,1,4,1,2,1,3,5,4,5,3,3,3,3,3,3,4,4,4,5,5,4,3,4,5,1,1,1,1,1,2,2,3,3,2,7,7,5,5,5,4,3,5,7,6,3,3,6,3,3,4,6,2,113,110,116,121,16,15,7,18,5,8,17,12,10,13,21,5,12,36,30,18
81794749,Мужчина,55,Город с численностью жителей миллион и более человек,Неоконченное высшее,15-20 лет,1-3 года,Торговля;,До 50 человек,менеджер,80,30 000 — 60 000,Нет,7,7,6,5,5,6,5,6,5,5,5,5,5,5,6,5,4,4,5,6,5,4,6,5,6,5,4,5,6,6,5,5,5,4,3,3,6,3,4,4,5,5,5,6,6,4,6,5,6,6,5,4,4,5,4,6,4,4,4,4,4,4,4,5,5,4,4,4,4,3,7,5,5,4,4,2,3,2,3,2,3,4,3,3,3,4,4,2,3,3,3,4,3,4,2,2,2,3,2,3,1,2,4,3,4,3,4,4,3,3,3,3,3,5,5,5,4,3,3,3,3,1,1,3,2,2,2,2,2,2,2,6,6,2,5,5,6,5,2,5,6,6,2,6,3,2,4,5,3,92,92,84,97,15,17,9,17,9,8,14,14,9,15,16,9,10,35,27,17
81794701,Мужчина,29,Город с численностью жителей миллион и более человек,Среднее общее (11 классов),5-10 лет,5-10 лет,"Маркетинг, реклама, PR;",До 50 человек,печатние,80,30 000 — 60 000,Нет,7,6,4,7,4,4,3,3,6,5,3,3,4,5,5,4,4,4,5,3,4,4,2,3,1,5,5,4,4,4,3,3,4,4,4,6,1,4,1,1,2,4,3,2,5,3,6,4,3,4,1,3,4,4,1,5,4,5,4,4,4,1,4,5,4,1,1,3,3,5,7,4,5,4,4,2,2,2,2,1,3,3,2,3,3,3,2,3,2,3,3,3,3,3,3,3,2,3,3,2,2,2,3,4,4,3,4,3,4,5,3,3,3,4,4,3,3,3,3,3,3,2,1,1,1,1,3,2,2,3,2,5,5,4,5,4,6,5,4,4,5,5,4,5,4,4,4,5,3,80,69,61,72,12,14,7,15,11,9,14,16,9,11,15,6,12,34,27,20
81794685,Мужчина,55,Город с численностью от 100 тысяч до 500 тысяч,Два и более высших и/или научная степень,20 + лет,3-5 лет,Образование;,До 500 человек,преподаватель,-100,15 000 — 30 000,Да,7,7,6,6,4,7,7,7,7,4,4,1,5,6,2,7,4,4,6,2,6,7,4,2,7,4,2,3,7,7,7,7,7,4,6,7,6,7,1,6,4,7,7,2,7,7,2,6,6,6,2,3,1,7,2,6,7,6,6,6,6,2,2,4,6,5,6,4,4,6,7,4,4,5,6,3,3,2,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,2,1,2,1,1,1,1,1,1,1,1,3,4,3,3,3,2,4,4,4,4,1,1,1,2,1,2,1,2,2,3,2,2,7,3,5,4,4,4,6,4,6,7,7,7,2,2,2,2,2,103,82,106,90,18,15,9,15,9,8,4,4,10,8,17,7,10,29,37,10
81794542,Женщина,30,Москва,Среднее общее (11 классов),10-15 лет,0-1 года,Другое,До 50 человек,фриланс,98000,60 000 — 100 000,Нет,7,7,7,7,1,7,7,7,7,7,7,1,7,7,7,7,1,1,7,7,6,4,7,7,7,6,7,7,7,7,7,7,6,7,2,6,7,6,7,1,7,7,7,7,7,7,2,7,3,7,7,6,4,4,6,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,2,4,4,2,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,1,1,1,1,1,2,1,1,1,1,2,2,2,3,1,1,6,6,6,5,3,2,5,7,7,7,7,7,114,110,119,116,24,20,12,20,12,11,20,20,11,15,25,5,6,17,27,35
81794509,Женщина,404,Москва,Два и более высших и/или научная степень,10-15 лет,1-3 года,Другое,До 50 человек,Хранитель фондов,85,15 000 — 30 000,Да,7,7,7,6,2,7,7,6,6,7,4,2,4,7,6,7,5,7,2,5,6,5,1,3,4,1,2,3,6,6,6,5,2,6,2,4,7,6,1,5,4,3,7,2,7,6,5,7,4,6,4,4,3,4,1,5,2,4,7,6,7,4,1,2,2,7,1,2,4,4,7,3,6,4,6,1,1,2,2,1,2,1,2,2,2,3,1,1,2,2,2,2,1,3,2,2,1,3,3,2,3,4,1,1,1,1,1,5,1,1,1,3,1,5,4,4,5,4,4,4,4,3,2,1,1,3,2,4,5,4,4,7,6,6,5,4,5,6,7,3,6,5,3,7,3,4,3,3,1,98,77,77,91,9,10,4,10,8,12,4,8,5,13,21,10,19,39,31,14
81794306,Женщина,49,Москва,Высшее,20 + лет,1-3 года,"Продажи, закупки;",До 50 человек,главный бухгалтер,60,60 000 — 100 000,Да,6,6,6,7,6,6,5,6,6,5,6,4,7,4,6,5,3,3,6,7,7,5,6,6,6,6,6,5,7,6,4,5,6,7,5,5,7,6,6,4,5,6,5,4,6,7,7,7,6,5,5,5,5,5,7,7,3,3,4,3,3,2,6,4,6,2,4,4,6,5,7,5,5,4,6,2,2,3,2,3,3,3,3,3,3,3,3,2,3,2,2,3,2,2,3,3,1,3,3,3,2,2,2,2,3,3,2,3,2,2,2,3,4,4,4,4,4,3,4,4,4,1,1,1,1,1,1,2,2,2,2,5,5,3,5,4,5,5,5,6,4,5,4,6,3,4,4,5,4,92,96,103,108,15,15,8,11,10,10,10,9,9,12,19,5,9,32,30,20
81794300,Женщина,50,Город с численностью жителей миллион и более человек,Высшее,20 + лет,0-1 года,Обслуживание;,До 50 человек,администратор,80,30 000 — 60 000,Да,5,5,5,7,4,5,5,5,7,7,4,3,4,4,5,4,4,4,4,5,7,4,4,4,4,4,2,4,4,5,4,4,4,4,4,4,4,4,4,5,4,4,5,4,4,4,4,4,4,4,3,4,4,5,4,4,3,4,4,5,4,4,4,2,3,3,4,2,4,4,5,2,4,3,3,2,2,2,3,3,2,2,2,2,3,3,2,2,2,2,2,2,2,3,3,2,2,2,3,2,2,3,2,2,2,4,3,3,2,3,2,2,2,4,4,4,3,3,2,3,3,4,3,4,4,4,3,4,4,4,4,5,5,5,5,3,3,4,6,5,5,5,5,6,4,5,3,5,2,86,75,76,74,14,12,6,11,9,10,10,11,6,12,14,19,19,30,32,19
81794280,Женщина,29,Город с численностью от 100 тысяч до 500 тысяч,Среднее общее (11 классов),10-15 лет,5-10 лет,Производство;,1000+ человек,оператор,50,30 000 — 60 000,Нет,7,7,7,7,2,6,7,7,7,7,5,5,6,7,4,6,4,4,6,7,6,5,7,7,6,5,2,6,3,6,6,4,5,4,3,4,6,6,5,3,6,4,7,5,7,7,6,5,4,6,6,5,6,5,5,5,2,6,5,7,3,1,6,5,4,6,4,4,4,3,7,3,5,4,6,2,3,3,3,3,3,3,3,3,3,4,3,2,2,3,2,3,2,3,2,4,2,3,4,4,2,3,3,2,3,3,4,4,5,5,5,3,5,5,5,5,5,3,4,4,4,1,1,1,1,1,1,2,2,3,3,3,5,5,5,4,6,5,2,5,5,5,4,5,4,6,4,6,4,103,98,86,104,17,16,7,13,11,13,11,18,13,15,20,5,11,33,26,24
81794196,Женщина,43,Город с численностью от 100 тысяч до 500 тысяч,Высшее,5-10 лет,0-1 года,Производство;,До 500 человек,специалист,24000,15 000 — 30 000,Нет,6,4,6,4,3,5,6,7,5,5,4,4,4,4,5,4,4,4,4,6,4,3,4,5,6,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,5,1,4,4,5,5,4,4,7,4,4,4,4,4,4,4,4,4,5,4,1,1,2,4,5,1,4,4,4,1,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,3,2,2,1,2,3,3,2,1,3,3,3,4,4,4,3,3,4,3,5,3,3,3,4,3,4,4,3,2,2,2,1,2,1,2,2,2,2,3,5,4,4,5,4,4,2,4,4,4,4,5,5,5,5,5,6,83,79,74,74,12,12,6,11,7,9,13,14,12,9,18,9,9,29,23,26
81794147,Женщина,33,Москва,Высшее,5-10 лет,5-10 лет,"Маркетинг, реклама, PR;",До 500 человек,менеджер торгового маркетинга,100,200 000 — 400 000,Нет,5,6,4,5,6,5,5,5,6,6,5,3,6,3,6,6,4,4,6,4,5,3,6,6,6,6,7,5,5,5,5,6,6,6,5,4,6,5,6,4,5,6,6,4,6,6,4,6,5,6,5,7,6,6,6,6,5,6,5,4,6,2,5,5,6,2,2,5,6,5,5,5,4,6,6,3,4,4,4,3,3,3,4,3,3,4,3,3,3,4,4,3,3,3,4,2,2,3,2,3,1,2,5,5,5,5,5,4,4,4,5,5,5,4,5,4,5,4,5,4,5,1,1,1,1,1,1,5,2,1,5,3,3,5,5,4,6,5,3,5,6,5,4,6,4,5,5,5,5,93,92,97,105,21,17,9,17,11,8,20,17,15,13,23,5,14,31,29,24
81794012,Женщина,36,Москва,Неоконченное высшее,10-15 лет,0-1 года,Другое,До 50 человек,фриланс,60,30 000 — 60 000,Да,3,3,5,5,3,5,5,4,5,3,4,4,6,6,5,2,3,4,4,4,3,3,4,4,5,3,5,4,5,5,4,4,5,6,4,4,5,3,4,2,5,5,4,4,5,3,1,4,1,6,4,4,5,2,3,5,5,4,5,1,5,4,4,3,5,6,2,5,4,5,5,4,4,4,3,4,2,2,4,4,4,2,2,4,4,2,2,4,4,4,2,4,4,4,4,4,1,4,2,4,2,2,5,5,5,4,5,5,4,1,5,4,2,5,5,5,5,5,5,5,4,1,2,1,1,1,1,1,3,1,2,2,5,4,2,5,5,4,2,6,3,4,2,2,4,5,6,6,6,75,77,81,71,20,14,10,18,13,10,19,15,11,15,24,6,8,27,19,27
81793952,Женщина,36,Город с численностью от 500 тысяч до 950 тысяч,Высшее,10-15 лет,5-10 лет,Торговля;,До 50 человек,предприниматель,80,100 000 — 150 000,Нет,5,7,5,1,4,5,5,7,2,2,4,7,4,5,7,7,1,7,7,4,7,1,7,7,7,1,1,7,7,7,7,7,1,5,7,1,6,7,7,1,7,7,5,5,3,7,5,1,7,7,7,7,4,5,5,3,7,7,7,3,5,7,7,7,7,7,7,7,7,7,5,5,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,5,5,7,6,3,7,5,7,7,7,7,6,7,7,7,87,104,112,102,24,20,12,20,16,16,20,20,15,15,25,25,25,40,36,34
81793947,Женщина,34,Город с численностью от 500 тысяч до 950 тысяч,Неоконченное высшее,10-15 лет,5-10 лет,Медицина;,До 50 человек,мед регистратор,100,15 000 — 30 000,Нет,7,6,7,5,3,6,5,5,6,5,6,3,6,3,7,5,3,4,6,6,4,5,6,6,6,6,6,6,6,6,6,5,4,5,4,4,6,7,4,2,4,5,6,6,6,6,4,5,2,6,4,5,5,5,6,6,5,4,7,6,5,3,5,6,4,2,2,5,4,4,7,6,4,6,6,2,2,3,1,3,2,3,3,2,1,3,2,2,1,3,3,3,2,1,2,2,2,2,3,2,2,1,3,3,3,2,3,4,4,4,2,4,3,4,4,3,4,4,3,4,4,1,1,1,1,1,1,1,1,1,1,4,5,3,2,1,5,4,6,5,5,5,3,5,3,5,5,7,4,97,93,89,101,13,12,5,12,8,8,11,15,9,11,19,5,5,24,29,24
81793788,Женщина,33,Город с численностью от 100 тысяч до 500 тысяч,Среднее общее (11 классов),10-15 лет,10-15 лет,Другое,До 500 человек,диспетчер 01,17000,15 000 — 30 000,Нет,7,7,7,6,1,7,7,7,7,7,7,4,7,7,7,7,1,5,7,7,5,7,4,7,6,6,6,7,7,7,7,6,5,5,6,5,6,4,7,3,7,7,7,5,7,7,7,4,6,7,7,6,7,6,7,7,7,5,6,5,3,3,7,4,2,2,2,7,4,3,7,4,6,7,4,3,2,3,2,2,4,2,2,2,4,2,1,2,2,3,4,2,2,2,2,4,3,4,4,4,4,4,4,2,2,3,5,5,5,4,5,5,5,5,5,5,5,5,3,3,5,1,1,1,1,1,1,1,1,1,3,2,6,5,6,6,5,6,5,5,6,5,4,6,5,6,6,6,3,107,100,105,118,16,12,5,13,13,16,11,19,15,15,21,5,7,36,31,26
81793517,Женщина,47,Город с численностью от 100 тысяч до 500 тысяч,Высшее,20 + лет,3-5 лет,"Продажи, закупки;",До 500 человек,менеджер,100,30 000 — 60 000,Нет,7,7,7,7,3,7,5,6,7,7,5,5,5,7,7,4,2,6,7,7,5,3,6,4,5,6,4,7,7,7,6,4,2,3,4,2,7,5,3,1,4,4,7,1,4,7,6,6,5,4,3,6,3,6,4,5,4,6,4,4,1,1,5,2,1,2,1,1,4,4,7,1,3,2,5,2,3,2,2,3,3,4,4,4,3,4,3,4,3,4,4,4,3,4,4,3,3,4,3,2,4,3,2,2,3,1,2,4,3,3,3,3,2,1,3,1,4,4,2,2,3,2,2,3,2,3,2,4,2,5,4,4,7,6,6,6,5,6,3,3,6,5,4,7,4,4,3,6,4,97,84,76,85,15,19,10,19,14,12,8,12,8,5,15,12,17,40,28,21
81793406,Женщина,37,Москва,Неоконченное высшее,15-20 лет,10-15 лет,Медицина;,До 500 человек,медсестра,100,30 000 — 60 000,Да,5,5,5,2,4,5,5,5,3,3,6,4,5,6,5,4,3,3,6,5,3,5,5,5,4,3,3,5,5,5,5,5,3,2,5,3,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,6,6,3,1,5,5,5,5,6,5,1,5,3,4,4,5,5,5,5,5,5,5,5,5,2,3,3,4,3,2,4,3,3,3,3,2,3,3,4,3,3,3,3,3,3,3,3,2,3,3,4,4,4,4,4,4,4,4,5,4,2,5,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,3,3,4,5,5,5,5,5,5,5,7,5,5,5,4,7,5,4,4,4,4,83,77,88,89,17,16,8,16,12,12,16,17,11,12,20,19,17,35,33,21
81793240,Мужчина,45,Город с численностью от 100 тысяч до 500 тысяч,Среднее общее (11 классов),20 + лет,5-10 лет,Обслуживание;,До 50 человек,ИП,100,30 000 — 60 000,Затрудняюсь ответить,6,6,5,6,4,6,6,6,7,7,4,4,5,5,6,6,3,4,5,6,5,5,5,4,5,5,5,5,6,6,5,4,5,5,4,5,5,5,4,3,5,5,6,3,6,3,3,3,5,5,4,4,3,5,4,4,3,3,6,6,5,3,5,5,4,4,4,4,4,3,5,5,5,4,4,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,3,2,2,2,3,2,4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,1,1,1,1,2,2,3,2,2,2,5,5,5,5,5,3,5,4,5,5,5,4,4,4,5,4,4,3,95,90,87,81,13,10,7,10,10,9,16,16,10,12,20,6,11,33,27,20
