dem1,dem2,dem3,dem4,dem5,dem6,dem7,dem8,dem9,dem10,dem11,dem12,klim1,klim2,klim3,klim4,klim5,klim6,klim7,klim8,klim9,klim10,klim11,klim12,klim13,klim14,klim15,klim16,klim17,klim18,klim19,klim20,klim21,klim22,klim23,klim24,klim25,klim26,klim27,klim28,job_sat1,job_sat2,job_sat3,job_sat4,job_sat5,job_sat6,job_sat7,job_sat8,job_sat9,job_sat10,job_sat11,job_sat12,job_sat13,job_sat14,job_sat15,job_sat16,job_sat17,job_sat18,job_sat19,tol_intol1,tol_intol2,tol_intol3,tol_intol4,tol_intol5,tol_intol6,tol_intol7,tol_intol8,tol_intol9,tol_intol10,tol_intol11,tol_intol12,tol_intol13,life_sat1,life_sat2,life_sat3,life_sat4,life_sat5,purp1,purp2,purp3,purp4,purp5,neuro1,neuro2,klim_sum_1,klim_sum_2,klim_sum_3,klim_sum_4,job_sat_sum_1,job_sat_sum_2,job_sat_sum_3,job_sat_sum_4,job_sat_sum_5,job_sat_sum,tol_intol_sum_1,tol_intol_sum_2,life_sat_sum_1,purp_sum_1,neuro_sum_1,mdl2_5_klim4,mdl2_5_klim1,mdl2_5_klim2,mdl2_5_klim5,mdl2_5_klim6,mdl2_5_klim9,mdl2_5_klim8,mdl2_5_klim10,mdl2_5_klim12,mdl2_5_klim14,mdl2_5_klim16,mdl2_5_klim15,mdl2_5_klim17,mdl2_5_klim19,mdl2_5_klim21,mdl2_5_klim25,mdl2_5_klim22,mdl2_5_klim23,mdl2_5_klim26,mdl2_5_klim28,mdl2_5_sum,mdl2_5_sum_1,mdl2_5_sum_2,mdl2_5_sum_3,mdl2_5_sum_4,mdl4_5_klim4,mdl4_5_klim1,mdl4_5_klim2,mdl4_5_klim5,mdl4_5_klim6,mdl4_5_klim9,mdl4_5_klim8,mdl4_5_klim10,mdl4_5_klim12,mdl4_5_klim14,mdl4_5_klim15,mdl4_5_klim16,mdl4_5_klim22,mdl4_5_klim23,mdl4_5_klim28,mdl4_5_klim21,mdl4_5_klim19,mdl4_5_sum,mdl4_5_sum_1,mdl4_5_sum_2,mdl4_5_sum_4,mdl4_5_sum_3
Мужчина,40,Город с численностью от 500 тысяч до 950 тысяч,Среднее общее (11 классов),20 + лет,10-15 лет,Производство;,1000+ человек,электромонтер,60,60 000 — 100 000,Нет,5,7,5,3,3,4,6,2,6,2,4,7,6,6,1,1,4,6,6,4,5,2,2,2,1,4,3,1,1,1,3,2,2,3,3,1,1,2,3,5,4,5,4,3,3,3,3,4,7,6,5,7,7,6,4,5,6,6,5,6,4,4,4,6,4,4,5,6,5,5,3,3,33,33,27,15,7,9,6,14,16,52,42,32,22,25,6,3,4.1650092585029395,4.402960469633411,1.9098950876343286,2.7810139136804755,6,1.7181909930687873,1.8635693125841082,5.980905455890381,5.550411094811233,1,1.0143295253754125,4.03751976380253,3.346576805635179,4.571841378235333,1,1.1971650234096467,1.7225901800363805,3.128022347910672,0.7150575247963222,59.10505813500714,16.258878729451155,21.11307685635451,13.970267473048455,7.762835076153022,3,4.363383661733222,4.561973211621459,1.803137386180608,2.6672962525137827,6,1.7067049808463708,1.8500030718323017,5.98445964951539,5.511113796541428,1,0.9759444342214759,1.3802766354579672,1.8064616201940233,0.857783286090458,5,4.376690447598706,52.84522843434719,16.39579051204907,21.05228149873549,6.0204659759639245,9.376690447598705
Женщина,40,Москва,Высшее,15-20 лет,3-5 лет,"Продажи, закупки;",1000+ человек,руководитель,20,150 000 — 200 000,Да,3,6,5,3,2,3,7,2,1,1,7,6,4,2,1,1,4,4,7,5,4,2,1,4,1,3,5,6,4,4,4,5,4,4,4,4,3,2,2,5,4,4,3,5,2,3,3,3,2,7,3,2,2,3,7,2,7,3,5,6,5,5,5,5,6,3,3,3,5,3,5,3,29,23,26,22,17,16,7,13,16,69,22,30,26,17,8,3,2.4990055551017636,3.773966116828637,1.273263391756219,2.0857604352603567,1,1.7181909930687873,0.9317846562920541,5.126490390763184,1.8501370316037444,1,1.0143295253754125,4.03751976380253,3.9043396065743754,3.6574731025882663,1,1.1971650234096467,0.8612950900181903,2.346016760933004,4.290345148777933,46.56708259215411,12.631995498946976,10.62660307172777,13.613661998340584,9.694822023138775,3,2.618030197039933,3.9102627528183933,1.202091590787072,2.000472189385337,1,1.7067049808463708,0.9250015359161509,5.129536842441763,1.8370379321804762,1,0.9759444342214759,1.3802766354579672,0.9032308100970117,5.146699716542748,4,5.106138855531823,41.84142847326652,12.730856730030736,10.598281291384762,9.406151596319203,9.106138855531823
Мужчина,30,Москва,Высшее,5-10 лет,3-5 лет,Производство;,До 500 человек,технолог,80,150 000 — 200 000,Да,6,6,2,6,6,6,4,5,5,4,3,5,2,5,5,6,3,2,6,4,5,3,6,4,6,6,2,6,3,3,4,4,4,4,4,3,3,3,2,4,4,3,3,4,3,4,3,6,6,6,4,6,5,6,6,5,5,6,5,6,4,5,5,4,5,4,4,5,5,2,5,4,36,29,31,33,14,15,8,11,17,65,39,33,23,20,9,6,4.998011110203527,3.773966116828637,3.819790175268657,4.171520870520713,5,4.295477482671968,3.7271386251682164,4.272075325635987,4.625342579009361,6,5.071647626877063,3.0281398228518976,3.346576805635179,4.571841378235333,6,1.79574753511447,5.167770540109141,4.692033521866008,4.290345148777933,88.64742466477409,22.763288272821534,21.920034012485534,22.01820563359947,21.945896745867554,6,5.236060394079866,3.9102627528183933,3.606274772361216,4.000944378770674,5,4.266762452115927,3.7000061436646035,4.2746140353681366,4.5925948304511905,5,5.855666605328856,2.0704149531869507,5.4193848605820705,5.146699716542748,5,4.376690447598706,77.45637634286933,22.753542298030148,21.833977461599858,23.492166135640623,9.376690447598705
Женщина,31,Город с численностью жителей миллион и более человек,Высшее,3-5 лет,1-3 года,социологическое агентство,До 500 человек,контролер,100,15 000 — 30 000,Затрудняюсь ответить,4,4,3,2,4,2,2,2,3,2,7,3,4,2,1,2,2,6,4,5,4,6,6,6,4,2,6,5,3,2,2,3,3,3,4,3,4,4,4,5,3,4,5,5,4,4,4,6,5,3,3,5,5,5,5,6,7,7,5,6,3,4,4,4,3,3,4,4,3,3,7,5,21,23,24,35,10,13,12,12,22,69,32,36,18,17,12,2,3.3320074068023513,2.5159774112190916,2.546526783512438,1.3905069568402377,3,1.7181909930687873,1.8635693125841082,2.563245195381592,1.8501370316037444,2,1.0143295253754125,2.018759881901265,2.231051203756786,3.6574731025882663,4,3.59149507022894,5.167770540109141,1.564011173955336,3.575287623981611,51.60033921290911,11.78501855837412,10.995142532638232,10.92161371362173,17.89856440827503,2,3.4907069293865773,2.606841835212262,2.404183181574144,1.3336481262568913,3,1.7067049808463708,1.8500030718323017,2.5647684212208817,1.8370379321804762,1,1.9518888684429518,4.140829906373901,5.4193848605820705,4.288916430452289,4,2.9177936317324704,46.51270817609359,11.835380072429874,10.958514406080031,16.801020065851212,6.91779363173247
Женщина,36,Город с численностью жителей миллион и более человек,Высшее,10-15 лет,1-3 года,"Продажи, закупки;",До 50 человек,бухгалтер,25,30 000 — 60 000,Да,4,4,4,6,6,5,3,6,2,4,6,6,6,2,1,4,4,4,6,7,6,2,2,3,3,5,6,5,3,3,3,5,1,3,2,3,1,3,1,5,5,5,5,3,3,5,3,6,6,5,6,5,6,5,6,6,6,2,5,6,4,2,3,3,2,4,6,6,6,5,6,2,32,32,32,26,14,9,5,15,19,62,39,31,14,27,8,6,3.3320074068023513,2.5159774112190916,3.819790175268657,3.476267392100594,2,5.154572979206362,3.7271386251682164,5.126490390763184,1.8501370316037444,4,1.0143295253754125,4.03751976380253,3.346576805635179,5.4862096538823995,3,1.1971650234096467,1.7225901800363805,3.91002793488834,3.575287623981611,68.2920879231437,19.144042385390694,17.858339026741508,17.884635748695523,13.405070762315978,6,3.4907069293865773,2.606841835212262,3.606274772361216,3.3341203156422283,2,5.120114942539113,3.7000061436646035,5.129536842441763,1.8370379321804762,1,3.9037777368859037,1.3802766354579672,1.8064616201940233,4.288916430452289,6,4.376690447598706,59.58076258401713,19.037943852602282,17.786695860825954,12.379432422990183,10.376690447598705
Женщина,25,Москва,Высшее,3-5 лет,1-3 года,Красота и здоровье;,До 50 человек,массажист,100,100 000 — 150 000,Нет,5,7,5,5,4,5,4,5,5,5,7,4,2,5,1,7,5,3,5,6,5,7,5,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,5,6,2,3,6,6,6,6,6,6,6,6,6,6,6,7,6,7,2,2,35,33,32,35,20,20,15,15,25,95,40,29,30,32,4,5,4.1650092585029395,4.402960469633411,2.546526783512438,3.476267392100594,5,4.295477482671968,4.658923281460271,3.4176602605087893,4.625342579009361,7,1.0143295253754125,5.046899704753162,2.7888140046959826,4.571841378235333,5,4.190077581933764,4.306475450090951,3.91002793488834,3.575287623981611,82.99192071135433,19.590763903749384,21.99740360365039,20.42188461305989,20.981868590894667,5,4.363383661733222,4.561973211621459,2.404183181574144,3.3341203156422283,5,4.266762452115927,4.625007679580754,3.419691228294509,4.5925948304511905,1,6.8316110395503316,4.830968224102885,4.516154050485058,4.288916430452289,5,3.647242039665588,71.68260834526959,19.66366037057105,21.904056190442383,21.467649744590563,8.647242039665588
Мужчина,38,Город с численностью менее 50 тысяч,Высшее,10-15 лет,1-3 года,Производство;,До 500 человек,специалист,70,30 000 — 60 000,Да,4,5,2,4,6,5,4,4,6,6,6,6,1,6,2,3,6,2,7,5,5,2,2,2,2,5,3,2,2,1,1,2,3,1,2,4,5,4,5,5,5,3,3,5,5,5,3,4,5,5,1,4,3,5,4,4,4,2,5,5,4,2,4,4,1,3,3,4,7,4,4,4,30,35,30,18,6,10,14,13,21,64,27,24,15,21,8,4,3.3320074068023513,3.1449717640238646,3.819790175268657,3.476267392100594,6,3.4363819861375746,5.590707937752325,5.126490390763184,5.550411094811233,3,2.028659050750825,6.056279645703795,3.9043396065743754,4.571841378235333,2,1.1971650234096467,1.7225901800363805,3.91002793488834,1.4301150495926445,73.29804601685112,17.77303673819547,25.703991409464315,19.56111968126433,10.259898187927012,4,3.4907069293865773,3.2585522940153275,3.606274772361216,3.3341203156422283,6,3.4134099616927416,5.550009215496905,5.129536842441763,5.511113796541428,2,2.927833302664428,1.3802766354579672,1.8064616201940233,1.715566572180916,5,5.106138855531823,63.230001113607344,17.68965431140535,25.60406981617284,9.830138130497334,10.106138855531823
Женщина,41,Город с численностью от 50 тысяч до 100 тысяч,Неоконченное высшее,15-20 лет,1-3 года,Обслуживание;,1000+ человек,руководитель,0,15 000 — 30 000,Да,3,3,3,2,1,4,3,4,2,3,4,2,1,4,1,2,2,3,5,5,3,1,1,4,3,3,2,4,2,1,1,1,3,4,2,3,3,4,3,4,4,4,3,4,1,3,4,5,3,4,3,5,5,4,4,2,6,6,3,5,2,2,2,4,1,2,5,5,6,5,4,4,19,20,21,18,5,12,10,12,15,54,29,26,11,23,8,2,2.4990055551017636,1.8869830584143186,0.6366316958781095,2.7810139136804755,2,3.4363819861375746,2.7953539688761624,1.7088301302543947,3.700274063207489,2,1.0143295253754125,2.018759881901265,2.7888140046959826,2.7431048269411997,3,0.5985825117048234,0.8612950900181903,2.346016760933004,2.860230099185289,43.67560707230545,9.803634223074667,13.64084014847562,10.56500823891386,9.666124461841306,2,2.618030197039933,1.9551313764091967,0.601045795393536,2.6672962525137827,2,3.4134099616927416,2.7750046077484525,1.7098456141472544,3.6740758643609523,1,1.9518888684429518,0.6901383177289836,0.9032308100970117,3.431133144361832,3,3.647242039665588,38.03747284960222,9.841503621356448,13.5723360479494,7.976391140630779,6.6472420396655885
Женщина,52,Москва,Высшее,20 + лет,20 + лет,страхование,До 50 человек,риск менеджер,50,30 000 — 60 000,Да,6,6,4,4,4,4,4,5,5,6,4,6,6,6,3,4,3,4,4,4,1,6,2,6,4,4,4,3,3,2,3,3,4,4,4,4,4,4,5,5,5,5,4,4,3,4,4,6,5,5,5,5,4,4,6,4,6,5,4,6,5,5,5,6,5,6,5,6,6,6,5,4,32,38,23,29,11,16,13,15,19,74,34,31,26,29,9,4,4.998011110203527,3.773966116828637,2.546526783512438,2.7810139136804755,5,4.295477482671968,5.590707937752325,5.126490390763184,5.550411094811233,4,3.0429885761262376,3.0281398228518976,2.231051203756786,0.9143682756470666,4,3.59149507022894,1.7225901800363805,3.128022347910672,2.1451725743889667,71.46643288117073,18.09951792422508,25.56308690599871,13.216547878381988,14.58728017256496,4,5.236060394079866,3.9102627528183933,2.404183181574144,2.6672962525137827,5,4.266762452115927,5.550009215496905,5.129536842441763,5.511113796541428,3,3.9037777368859037,4.140829906373901,1.8064616201940233,2.573349858271374,1,2.9177936317324704,63.017437641039884,18.217802580986184,25.457422306596023,15.424419121725203,3.9177936317324704
Женщина,31,Поселок городского типа,Среднее общее (11 классов),10-15 лет,3-5 лет,"Продажи, закупки;",До 50 человек,продавец консультант,30000,30 000 — 60 000,Нет,6,4,4,4,6,4,4,4,4,4,5,4,5,6,3,4,4,5,4,4,3,5,4,2,3,4,2,4,5,3,5,5,5,5,5,5,3,3,4,4,3,3,3,3,5,5,3,6,5,5,6,2,2,2,6,2,6,6,4,4,3,4,4,5,2,4,5,5,4,5,6,6,32,32,27,24,18,20,10,10,19,77,28,28,18,23,12,4,4.998011110203527,2.5159774112190916,3.819790175268657,2.7810139136804755,4,3.4363819861375746,3.7271386251682164,3.4176602605087893,5.550411094811233,4,3.0429885761262376,4.03751976380253,2.231051203756786,2.7431048269411997,3,2.9929125585241168,3.445180360072761,3.128022347910672,2.860230099185289,69.72739431331716,18.11479261037175,20.131591966625813,16.054664370626753,15.426345365692839,4,5.236060394079866,2.606841835212262,3.606274772361216,2.6672962525137827,4,3.4134099616927416,3.7000061436646035,3.419691228294509,5.511113796541428,3,3.9037777368859037,3.450691588644918,3.6129232403880467,3.431133144361832,3,2.9177936317324704,61.47701372637358,18.116473254167126,20.044221130193282,17.3985257102807,5.91779363173247
Женщина,43,Город с численностью жителей миллион и более человек,Высшее,15-20 лет,10-15 лет,Торговля;,1000+ человек,замдиректора,50,30 000 — 60 000,Да,2,3,5,5,3,5,5,3,3,3,4,4,5,4,3,4,4,4,4,6,1,3,1,5,5,5,3,5,1,1,1,1,3,5,5,5,5,5,5,5,3,1,3,3,1,1,1,5,5,7,7,2,2,6,6,6,6,4,5,4,3,4,3,3,2,6,6,6,5,5,6,3,28,26,26,27,4,18,15,9,9,55,34,31,15,28,9,5,1.6660037034011757,1.8869830584143186,1.9098950876343286,3.476267392100594,3,2.577286489603181,2.7953539688761624,3.4176602605087893,3.700274063207489,4,3.0429885761262376,4.03751976380253,2.231051203756786,0.9143682756470666,5,1.79574753511447,0.8612950900181903,3.91002793488834,3.575287623981611,58.79801002708127,13.939149241550417,15.490574782195623,14.22592781933262,15.142358184002612,5,1.7453534646932887,1.9551313764091967,1.803137386180608,3.3341203156422283,3,2.5600574712695563,2.7750046077484525,3.419691228294509,3.6740758643609523,3,3.9037777368859037,2.0704149531869507,0.9032308100970117,4.288916430452289,1,2.9177936317324704,47.35070527695342,13.837742542925321,15.42882917167347,14.166339930622156,3.9177936317324704
Мужчина,41,Город с численностью от 500 тысяч до 950 тысяч,Высшее,20 + лет,3-5 лет,Производство;,1000+ человек,инженер,50,60 000 — 100 000,Да,4,4,3,3,4,3,4,3,3,4,5,4,5,3,2,5,5,5,5,4,5,3,2,3,3,4,3,1,4,3,4,4,3,4,4,2,2,2,3,3,4,3,4,4,4,4,4,6,6,5,5,5,5,4,5,5,5,6,6,5,4,3,3,4,4,4,6,3,4,5,4,4,25,27,31,19,15,13,7,10,20,65,36,32,18,22,8,3,3.3320074068023513,2.5159774112190916,2.546526783512438,2.0857604352603567,3,2.577286489603181,3.7271386251682164,3.4176602605087893,2.7752055474056165,5,2.028659050750825,5.046899704753162,2.7888140046959826,4.571841378235333,3,1.79574753511447,1.7225901800363805,3.128022347910672,0.7150575247963222,58.77519468577319,13.480272036794238,15.497290922685803,19.436214138435304,10.361417587857845,3,3.4907069293865773,2.606841835212262,2.404183181574144,2.000472189385337,3,2.5600574712695563,3.7000061436646035,3.419691228294509,2.755556898270714,2,4.87972217110738,2.0704149531869507,1.8064616201940233,0.857783286090458,5,3.647242039665588,49.1991399473021,13.502204135558321,15.435311741499383,11.614382030578811,8.647242039665588
Женщина,36,Город с численностью от 500 тысяч до 950 тысяч,Высшее,15-20 лет,0-1 года,"Финансы, бухгалтерия, банки;",1000+ человек,Специалист поддержки клиентов,80,30 000 — 60 000,Нет,7,7,1,4,7,6,7,5,6,3,7,7,7,6,1,1,4,6,7,6,7,3,1,1,5,4,6,2,4,5,4,5,5,4,5,5,5,4,5,4,3,4,4,5,4,5,4,2,6,5,2,5,7,5,6,5,7,3,4,5,3,5,5,6,2,5,5,5,6,6,4,5,39,41,32,22,18,19,14,11,22,84,32,30,21,27,9,4,5.831012961904115,4.402960469633411,4.456421871146767,4.171520870520713,6,4.295477482671968,2.7953539688761624,5.980905455890381,5.550411094811233,1,1.0143295253754125,4.03751976380253,3.9043396065743754,6.400577929529466,5,1.79574753511447,0.8612950900181903,3.128022347910672,1.4301150495926445,76.0560110233725,22.861916173205007,24.622148002249745,16.356766825281785,12.215180022635977,4,6.108737126426511,4.561973211621459,4.207320567754752,4.000944378770674,6,4.266762452115927,2.7750046077484525,5.98445964951539,5.511113796541428,1,0.9759444342214759,2.0704149531869507,0.9032308100970117,1.715566572180916,7,5.106138855531823,66.18761141571277,22.878975284573396,24.537340505921197,6.665156769686354,12.106138855531823
Женщина,55,Москва,Высшее,20 + лет,20 + лет,Производство;,До 50 человек,ведущий специалист,70,30 000 — 60 000,Нет,6,6,6,6,6,5,6,5,4,5,6,5,5,4,4,4,6,6,6,6,4,5,4,6,4,5,5,3,5,4,4,4,4,4,4,5,5,5,5,5,5,5,5,4,4,4,5,4,5,4,5,5,6,6,4,5,6,5,5,6,5,4,5,6,4,5,5,6,5,6,2,4,41,34,36,32,17,17,15,15,22,86,35,31,24,27,6,6,4.998011110203527,3.773966116828637,3.819790175268657,3.476267392100594,4,4.295477482671968,4.658923281460271,4.272075325635987,3.700274063207489,4,4.05731810150165,6.056279645703795,3.346576805635179,3.6574731025882663,4,2.9929125585241168,3.445180360072761,3.91002793488834,2.1451725743889667,80.6057260306802,22.068034794401417,20.926750152975714,21.11764765542889,16.493293427874185,6,5.236060394079866,3.9102627528183933,3.606274772361216,3.3341203156422283,4,4.266762452115927,4.625007679580754,4.2746140353681366,3.6740758643609523,4,3.9037777368859037,3.450691588644918,3.6129232403880467,2.573349858271374,4,4.376690447598706,68.84461113811642,22.086718234901703,20.84046003142577,17.540742424190242,8.376690447598705
Женщина,35,Город с численностью от 100 тысяч до 500 тысяч,Среднее общее (11 классов),10-15 лет,0-1 года,"Продажи, закупки;",1000+ человек,Менеджер,80,30 000 — 60 000,Да,5,6,4,4,3,4,4,2,4,3,5,2,3,3,1,2,3,4,5,4,3,5,1,6,3,3,4,1,2,2,2,2,4,4,4,2,4,4,4,5,5,5,4,4,4,5,3,6,5,3,5,4,6,5,4,5,5,4,3,5,3,6,5,6,3,6,5,5,5,5,6,4,30,22,22,23,8,14,12,15,20,69,34,26,23,26,10,4,4.1650092585029395,3.773966116828637,1.9098950876343286,2.7810139136804755,4,1.7181909930687873,2.7953539688761624,1.7088301302543947,2.7752055474056165,2,1.0143295253754125,3.0281398228518976,2.7888140046959826,2.7431048269411997,3,2.9929125585241168,0.8612950900181903,2.346016760933004,0.7150575247963222,51.11713513038747,16.62988437664638,12.99758063960496,11.574388179864492,9.915281934271633,4,4.363383661733222,3.9102627528183933,1.803137386180608,2.6672962525137827,4,1.7067049808463708,2.7750046077484525,1.7098456141472544,2.755556898270714,1,1.9518888684429518,3.450691588644918,0.9032308100970117,0.857783286090458,3,3.647242039665588,44.502028747199724,16.744080053246005,12.947112101012792,8.16359455327534,6.6472420396655885
Женщина,34,Город с численностью от 100 тысяч до 500 тысяч,Высшее,10-15 лет,5-10 лет,"Продажи, закупки;",До 500 человек,специалист по кадрам,15000,30 000 — 60 000,Затрудняюсь ответить,4,4,4,2,6,2,5,1,1,4,4,2,1,2,1,1,2,3,1,2,2,5,2,1,4,4,2,4,4,4,4,3,3,3,3,3,3,4,4,4,4,3,4,4,4,3,4,5,6,4,5,5,4,3,5,3,6,5,5,5,3,4,3,4,1,4,3,4,3,3,6,4,27,15,12,22,15,12,11,11,19,68,32,29,15,17,10,2,3.3320074068023513,2.5159774112190916,3.819790175268657,1.3905069568402377,1,0.8590954965343937,3.7271386251682164,1.7088301302543947,1.8501370316037444,1,1.0143295253754125,2.018759881901265,0.5577628009391965,1.8287365512941332,4,2.9929125585241168,1.7225901800363805,3.128022347910672,2.860230099185289,43.32682717885755,13.058281950130338,9.145201283560748,6.419588759510007,14.703755185656458,2,3.4907069293865773,2.606841835212262,3.606274772361216,1.3336481262568913,1,0.8533524904231854,3.7000061436646035,1.7098456141472544,1.8370379321804762,1,0.9759444342214759,3.450691588644918,1.8064616201940233,3.431133144361832,2,0.7294484079331176,35.53139303898783,13.037471663216946,9.100242180415519,10.66423078742225,2.7294484079331176
Женщина,37,Город с численностью жителей миллион и более человек,Высшее,15-20 лет,5-10 лет,Медицина;,До 500 человек,Старший менеджер по продажам,100,60 000 — 100 000,Нет,6,6,4,5,5,6,3,6,5,6,3,5,3,5,5,5,6,3,6,4,6,5,4,6,5,6,4,4,4,4,4,4,4,4,4,4,4,3,4,5,4,4,4,4,4,4,4,3,6,3,4,3,5,6,5,5,6,4,5,5,3,5,5,5,4,6,5,6,5,4,4,3,35,33,35,34,16,16,11,13,20,76,30,30,22,26,7,5,4.998011110203527,3.773966116828637,3.1831584793905474,4.171520870520713,5,5.154572979206362,5.590707937752325,4.272075325635987,4.625342579009361,5,5.071647626877063,6.056279645703795,3.346576805635179,5.4862096538823995,5,2.9929125585241168,3.445180360072761,4.692033521866008,2.860230099185289,89.72042567029408,21.126656576943425,24.642698821604036,24.960713732098437,18.990356539648175,5,5.236060394079866,3.9102627528183933,3.00522897696768,4.000944378770674,5,5.120114942539113,5.550009215496905,4.2746140353681366,4.5925948304511905,5,4.87972217110738,3.450691588644918,3.6129232403880467,3.431133144361832,6,4.376690447598706,76.44099011859284,21.152496502636613,24.537333023855346,20.374470144502176,10.376690447598705
Мужчина,53,Поселок городского типа,Среднее общее (11 классов),20 + лет,15-20 лет,Комунальные услуги,До 500 человек,технический специалист,100,30 000 — 60 000,Нет,4,5,4,5,5,6,4,4,4,5,4,4,4,5,1,4,4,4,3,2,5,5,3,3,4,2,7,4,3,4,3,4,3,3,3,3,3,3,3,3,4,3,4,3,4,3,4,6,6,6,5,6,4,6,5,5,5,6,4,6,5,5,5,5,3,5,5,5,5,4,5,3,33,30,23,28,14,12,9,10,18,63,39,31,23,24,8,5,3.3320074068023513,3.1449717640238646,3.1831584793905474,4.171520870520713,4,3.4363819861375746,4.658923281460271,3.4176602605087893,4.625342579009361,4,1.0143295253754125,4.03751976380253,1.6732884028175894,4.571841378235333,4,2.9929125585241168,2.5838852700545707,1.564011173955336,2.860230099185289,68.26798479980366,18.831658520737477,20.138308107115996,15.296979070230865,14.001039101719313,5,3.4907069293865773,3.2585522940153275,3.00522897696768,4.000944378770674,4,3.4134099616927416,4.625007679580754,3.419691228294509,4.5925948304511905,1,3.9037777368859037,3.450691588644918,2.7096924302910352,3.431133144361832,5,2.188345223799353,60.48977640314249,18.75543257914026,20.050703700019195,14.495294900183689,7.188345223799352
